2024-04-19 13:48:35;54.30301220593324;51.225937907493595
2024-04-19 13:48:47;53.40360365335159;50.59662638468813
2024-04-19 13:48:48;54.74870757601038;51.619509208317055
2024-04-19 13:48:57;47.47857607348401;57.657648731750946
2024-04-19 13:49:02;54.608376821832344;56.78826397291556
2024-04-19 13:49:25;53.93034588965074;50.67349193783842
2024-04-19 13:49:38;54.49783083777088;51.116127645481576
2024-04-19 13:50:03;54.33325502176932;50.98717548836246
2024-04-19 13:50:15;53.47162444831765;50.38148257911758
2024-04-19 13:50:28;54.171927342605386;50.83931183503578
2024-04-19 13:50:39;51.00631734486019;55.44182106419817
2024-04-19 13:50:40;53.22739745145452;48.17872790401139
2024-04-19 13:50:53;53.9715993238416;50.697547902505185
2024-04-19 13:51:06;54.52606525302768;51.04430569755955
2024-04-19 13:51:18;53.777122186395076;50.520480373398975
2024-04-19 13:51:30;52.68803226051332;58.060575001342364
2024-04-19 13:51:31;54.387541447712685;48.58108238235884
2024-04-19 13:51:32;54.9999850075748;50.39774411113175
2024-04-19 13:51:56;54.226760337135886;50.53636767906804
2024-04-19 13:52:22;54.956103600892774;52.03912754308411
2024-04-19 13:52:46;53.82845984790163;50.30264516842734
2024-04-19 13:52:59;54.42023088366504;50.63111198527475
2024-04-19 13:53:11;52.34588372363595;50.15977309524417
2024-04-19 13:53:24;54.2645524781961;50.490547775282
2024-04-19 13:53:49;54.08588684388167;50.394273580062226
2024-04-19 13:54:08;45.71891011372751;46.80642480301055
2024-04-19 13:54:14;54.05006303490576;50.219894375766025
2024-04-19 13:54:59;45.03152981405914;46.93924534196633
2024-04-19 13:57:15;48.32949628842493;47.822201889040855
2024-04-19 13:59:15;53.0192060643166;54.74826134554421
2024-04-19 14:01:15;45.92569685930391;46.92406898104444
2024-04-19 14:02:15;52.21344225160472;44.32426824109604
2024-04-19 14:04:06;54.92435047201997;56.910991828496854
2024-04-19 14:04:07;54.37985558493679;54.39988660816548
2024-04-19 14:04:29;52.66953401348027;50.359272512429875
2024-04-19 14:04:30;52.373179868077074;48.38068517799629
2024-04-19 14:04:36;45.99630915056485;48.82633045062825
2024-04-19 14:04:42;53.53871175822613;49.29640225320792
2024-04-19 14:04:55;54.21029660407058;49.50759933793067
2024-04-19 14:05:07;53.26494995945119;49.366294244953735
2024-04-19 14:05:20;54.00473249892034;49.47131097761735
2024-04-19 14:05:22;54.68479853613771;41.46153178185215
2024-04-19 14:05:23;53.271581174686304;44.52636781728999
2024-04-19 14:05:24;51.05285987009049;47.15790967491048
2024-04-19 14:05:25;48.57011466232172;48.61661381782152
2024-04-19 14:05:26;46.447009900444435;50.3815897682804
